date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
7/13/11,NA,bonrip,4d,NA,NA,NA,j,NA,NA,untagged juvenile,NA,108,NA
8/6/11,NA,bonrip,6d,a3087,NA,NA,a,1940,NA,escaped without replacing collar,727,109,NA
8/6/11,NA,bonrip,6e,a3091,NA,f,a,1510,142,NA,729,109,NA
8/7/11,NA,bonrip,6d,a3091,NA,f,a,NA,141,NA,729,109,NA
8/7/11,NA,bonrip,6e,a3087,NA,NA,a,NA,NA,NA,727,109,NA
8/7/11,NA,bonrip,7d,NA,NA,NA,j,660,110,untagged juvenile dead in trap,NA,109,NA
9/12/11,NA,bonrip,10b,a3293,NA,f,NA,1290,120,NA,797,110,population
9/12/11,NA,bonrip,10c,a3291,NA,f,NA,1680,140,NA,796,110,population
9/12/11,NA,bonrip,1a,a3251,NA,f,j,1310,130,NA,778,110,population
9/12/11,NA,bonrip,1b,a3253,NA,f,NA,1330,135,NA,779,110,population
9/12/11,NA,bonrip,2a,a3261,NA,f,j,1220,125,NA,783,110,population
9/12/11,NA,bonrip,2b,a3259,NA,f,NA,1260,130,NA,782,110,population
9/12/11,NA,bonrip,2c,a3257,NA,m,NA,1280,128,NA,781,110,population
9/12/11,NA,bonrip,2d,a3255,NA,m,NA,1580,143,NA,780,110,population
9/12/11,NA,bonrip,3b,a3263,NA,f,j,1100,125,NA,784,110,population
9/12/11,NA,bonrip,3c,a3265,NA,f,j,1440,138,NA,785,110,population
9/12/11,NA,bonrip,3d,a3267,NA,f,j,1240,125,NA,786,110,population
9/12/11,NA,bonrip,4a,a3087,NA,NA,a,1920,NA,gps antenna still attached to zip tie,727,110,population
9/12/11,NA,bonrip,4d,a3269,NA,m,j,1300,133,NA,976,110,population
9/12/11,NA,bonrip,5a,a3271,NA,f,NA,1700,145,NA,787,110,population
9/12/11,NA,bonrip,5b,a3273,NA,f,j,1150,125,NA,788,110,population
9/12/11,NA,bonrip,5d,a3275,NA,f,NA,1600,144,NA,789,110,population
9/12/11,NA,bonrip,6a,a3281,NA,f,j,1020,120,NA,792,110,population
9/12/11,NA,bonrip,6b,a3279,NA,f,NA,1260,132,NA,791,110,population
9/12/11,NA,bonrip,6c,a3091,NA,NA,a,1500,NA,149.723 removed; foot caught in collar,729,110,population
9/12/11,NA,bonrip,6e,a3277,NA,f,j,1080,125,NA,790,110,population
9/12/11,NA,bonrip,7a,a3283,NA,f,j,640,90,NA,793,110,population
9/12/11,NA,bonrip,7d,a3285,NA,m,j,1160,125,NA,794,110,population
9/12/11,NA,bonrip,8a,a3287,NA,m,j,1080,125,NA,795,110,population
9/12/11,NA,bonrip,9a,a3289,NA,f,NA,1300,130,NA,978,110,population
9/12/11,NA,bonrip,9c,a3130,NA,f,a,1400,NA,149.814 removed; collar too tight,737,110,population
9/13/11,NA,bonrip,10a,a3289,NA,NA,NA,1420,NA,new right ear tag,978,110,population
9/13/11,NA,bonrip,10e,a3293,NA,NA,NA,1260,NA,NA,797,110,population
9/13/11,NA,bonrip,1b,a3220,NA,f,NA,1670,NA,NA,960,110,population
9/13/11,NA,bonrip,2b,a3257,NA,NA,NA,1230,NA,NA,781,110,population
9/13/11,NA,bonrip,2c,a3259,NA,NA,NA,1200,NA,NA,782,110,population
9/13/11,NA,bonrip,3a,a3265,NA,NA,NA,1310,NA,NA,785,110,population
9/13/11,NA,bonrip,4b,a3275,NA,NA,NA,1620,NA,NA,789,110,population
9/13/11,NA,bonrip,6a,a3091,NA,NA,a,1410,NA,NA,729,110,population
9/13/11,NA,bonrip,7b,a3192,NA,NA,NA,1800,NA,NA,764,110,population
9/13/11,NA,bonrip,7c,a3277,NA,NA,NA,1080,NA,NA,790,110,population
9/13/11,NA,bonrip,7d,a3283,NA,NA,NA,580,NA,NA,793,110,population
9/13/11,NA,bonrip,8b,a3130,NA,f,a,1450,NA,NA,737,110,population
9/13/11,NA,bonrip,9a,a3214,NA,NA,NA,1380,NA,NA,769,110,population
9/13/11,NA,bonrip,9c,a3281,NA,NA,NA,960,NA,NA,792,110,population
9/14/11,NA,bonrip,10a,a3289,NA,NA,NA,1360,NA,NA,978,110,population
9/14/11,NA,bonrip,10e,a3293,NA,NA,NA,1150,NA,NA,797,110,population
9/14/11,NA,bonrip,1c,a3251,NA,f,NA,1240,NA,NA,778,110,population
9/14/11,NA,bonrip,2b,a3261,NA,NA,NA,1160,NA,NA,783,110,population
9/14/11,NA,bonrip,3c,a3230,NA,NA,NA,1240,NA,NA,976,110,population
9/14/11,NA,bonrip,3d,a3257,NA,NA,NA,1220,NA,NA,781,110,population
9/14/11,NA,bonrip,4d,a3265,NA,NA,NA,1300,NA,NA,785,110,population
9/14/11,NA,bonrip,6b,a3091,NA,NA,a,1320,NA,NA,729,110,population
9/14/11,NA,bonrip,7a,a3277,NA,NA,NA,1080,NA,NA,790,110,population
9/14/11,NA,bonrip,8a,a3214,NA,NA,NA,1320,NA,NA,769,110,population
9/14/11,NA,bonrip,8b,a3130,NA,f,a,1380,NA,NA,737,110,population
9/14/11,NA,bonrip,9c,a3287,NA,NA,NA,1080,NA,NA,795,110,population
9/14/11,NA,bonrip,9e,a3281,NA,NA,NA,880,NA,NA,792,110,population
9/15/11,NA,bonrip,10a,a3289,NA,NA,NA,NA,NA,NA,978,110,population
9/15/11,NA,bonrip,10b,a3239,NA,f,NA,1300,135,NA,776,110,population
9/15/11,NA,bonrip,10d,a3293,NA,NA,NA,NA,NA,NA,797,110,population
9/15/11,NA,bonrip,1b,a3220,NA,f,NA,NA,NA,NA,960,110,population
9/15/11,NA,bonrip,1e,a3231,NA,f,NA,1290,135,NA,772,110,population
9/15/11,NA,bonrip,2a,a3263,NA,NA,NA,NA,NA,NA,784,110,population
9/15/11,NA,bonrip,3b,a3265,NA,NA,NA,1290,NA,NA,785,110,population
9/15/11,NA,bonrip,3e,a3257,NA,NA,NA,NA,NA,NA,781,110,population
9/15/11,NA,bonrip,4b,a3273,NA,NA,NA,NA,NA,NA,788,110,population
9/15/11,NA,bonrip,4c,a3253,NA,NA,NA,NA,NA,NA,779,110,population
9/15/11,NA,bonrip,4d,a3233,NA,f,NA,1570,150,NA,773,110,population
9/15/11,NA,bonrip,5a,a3091,NA,NA,a,NA,NA,dead in trap,729,110,population
9/15/11,NA,bonrip,5b,a3087,NA,NA,a,NA,NA,NA,727,110,population
9/15/11,NA,bonrip,7a,a3130,NA,f,a,1380,NA,NA,737,110,population
9/15/11,NA,bonrip,7b,a3192,NA,NA,NA,1750,NA,NA,764,110,population
9/15/11,NA,bonrip,7d,a3277,NA,NA,NA,NA,NA,NA,790,110,population
9/15/11,NA,bonrip,8a,a3214,NA,NA,NA,1250,NA,NA,769,110,population
9/15/11,NA,bonrip,9a,a3235,NA,f,NA,1350,134,NA,774,110,population
9/15/11,NA,bonrip,9b,a3287,NA,NA,NA,NA,NA,NA,795,110,population
9/15/11,NA,bonrip,9c,a3237,NA,f,NA,1100,129,NA,775,110,population
9/15/11,NA,bonrip,9d,a3181,NA,NA,NA,NA,NA,NA,758,110,population
10/16/11,NA,bonrip,1d,a3220,NA,NA,a,NA,NA,trap overturned with lots of digging; hare seems ok,960,111,collar
10/16/11,NA,bonrip,3d,a3267,NA,f,NA,1390,139,NA,786,111,collar
10/16/11,NA,bonrip,4b,a3265,NA,f,NA,1450,147,NA,785,111,collar
10/16/11,NA,bonrip,5c,a3087,NA,NA,a,1750,NA,NA,727,111,collar
11/5/11,NA,bonrip,1c,a3220,NA,NA,a,NA,NA,NA,960,112,NA
11/6/11,NA,bonrip,1b,a3220,NA,NA,a,NA,NA,NA,960,112,NA
11/6/11,NA,bonrip,2b,a3267,NA,NA,NA,NA,NA,NA,786,112,NA
11/6/11,NA,bonrip,4d,a3259,NA,f,NA,1280,139,NA,782,112,NA
11/6/11,NA,bonrip,8a,a3130,NA,f,a,1400,140,NA,737,112,NA
9/11/12,NA,bonrip,7a,b2832,NA,f,NA,1140,123,NA,837,113,population
9/13/12,NA,bonrip,1a,b2836,NA,m,j,860,115,NA,839,113,population
6/17/08,NA,bonbs,3d,2413,2414,m,a,1280,140,NA,431,1,population
6/17/08,NA,bonbs,7b,2409,2410,m,a,1340,130,NA,429,1,population
6/17/08,NA,bonbs,8c,2407,2408,f,a,1850,133,NA,428,1,population
6/17/08,NA,bonbs,8d,2405,2406,m,j,525,84,NA,427,1,population
6/17/08,NA,bonbs,9c,2401,2402,f,a,1960,135,NA,425,1,population
6/18/08,NA,bonbs,1b,2437,2438,f,a,1800,131,NA,441,1,population
6/18/08,NA,bonbs,1e,2439,2440,f,a,1730,137,NA,442,1,population
6/18/08,NA,bonbs,2a,2433,2434,m,a,1550,129,NA,440,1,population
6/18/08,NA,bonbs,2b,2435,2436,m,a,1350,130,NA,983,1,population
6/18/08,NA,bonbs,2c,2441,2442,f,a,NA,131,NA,443,1,population
6/18/08,NA,bonbs,2e,2413,2414,m,NA,NA,140,right leg injured in trap,431,1,population
6/18/08,NA,bonbs,3a,2431,2432,m,a,1310,130,NA,439,1,population
6/18/08,NA,bonbs,3e,2429,2430,m,a,1290,123,NA,954,1,population
6/18/08,NA,bonbs,4a,2425,2426,f,a,1710,129,NA,437,1,population
6/18/08,NA,bonbs,4b,2411,2412,NA,NA,1480,132,NA,430,1,population
6/18/08,NA,bonbs,4e,2427,2428,f,a,1810,128,NA,438,1,population
6/18/08,NA,bonbs,7b,2423,2424,m,a,1330,124,NA,436,1,population
6/18/08,NA,bonbs,8e,2421,2422,m,a,1470,144,NA,435,1,population
6/18/08,NA,bonbs,9a,2415,2416,m,a,1310,131,NA,432,1,population
6/19/08,NA,bonbs,1b,2467,2468,m,a,1350,141,NA,453,1,population
6/19/08,NA,bonbs,1e,2465,2466,f,j,530,102,NA,980,1,population
6/19/08,NA,bonbs,3c,2461,2462,m,a,1475,125,NA,451,1,population
6/19/08,NA,bonbs,3d,2459,2460,f,j,485,88,NA,955,1,population
6/19/08,NA,bonbs,3e,2457,2458,m,a,1225,125,NA,450,1,population
6/19/08,NA,bonbs,4a,2411,2412,NA,NA,NA,NA,dead near trap,430,1,population
6/19/08,NA,bonbs,5c,NA,NA,NA,j,NA,NA,dead - untagged,NA,1,population
6/19/08,NA,bonbs,5d,2431,2432,m,NA,1225,130,NA,439,1,population
6/19/08,NA,bonbs,7b,2455,2456,f,a,1550,139,NA,449,1,population
6/19/08,NA,bonbs,7e,2453,2454,f,a,1530,130,NA,979,1,population
6/19/08,NA,bonbs,8a,2447,2448,m,a,1400,140,NA,446,1,population
6/19/08,NA,bonbs,8b,2449,2450,m,j,1025,126,NA,447,1,population
6/19/08,NA,bonbs,8c,2405,2406,NA,NA,450,84,NA,427,1,population
6/19/08,NA,bonbs,8d,2451,2452,f,a,1330,139,NA,448,1,population
6/19/08,NA,bonbs,8e,2409,2410,m,NA,1300,130,NA,429,1,population
6/19/08,NA,bonbs,9c,2443,2444,m,a,1270,139,NA,444,1,population
6/20/08,NA,bonbs,1a,2487,2488,f,j,540,89,NA,462,1,population
6/20/08,NA,bonbs,2c,2459,2460,f,NA,440,88,NA,955,1,population
6/20/08,NA,bonbs,2e,2481,2482,f,a,1550,136,NA,459,1,population
6/20/08,NA,bonbs,3e,2479,2480,m,a,1240,138,NA,956,1,population
6/20/08,NA,bonbs,4c,2431,2432,m,NA,NA,NA,dead in trap,439,1,population
6/20/08,NA,bonbs,4e,2461,2462,m,NA,1330,125,NA,451,1,population
6/20/08,NA,bonbs,5e,2441,2442,f,NA,1510,131,NA,443,1,population
6/20/08,NA,bonbs,6b,2473,2474,f,j,290,NA,NA,456,1,population
6/20/08,NA,bonbs,9a,2447,2448,m,NA,1300,140,NA,446,1,population
6/20/08,NA,bonbs,9e,2455,2456,f,NA,1570,139,NA,449,1,population
9/2/08,NA,bonbs,1e,2465,1720,m,a,1720,140,NA,981,2,population
9/2/08,NA,bonbs,2b,1716,1717,f,j,1170,136,NA,115,2,population
9/2/08,NA,bonbs,2c,2467,2468,m,a,1780,146,NA,453,2,population
9/2/08,NA,bonbs,2e,1718,1719,f,j,1280,140,NA,116,2,population
9/2/08,NA,bonbs,3c,1714,1715,f,a,1390,138,NA,114,2,population
9/2/08,NA,bonbs,3d,1712,1713,m,a,1640,140,NA,113,2,population
9/2/08,NA,bonbs,3e,1710,1711,m,j,860,125,NA,112,2,population
9/2/08,NA,bonbs,4a,1708,1709,f,j,1040,116,NA,111,2,population
9/2/08,NA,bonbs,4d,2429,2430,m,a,1440,128,NA,954,2,population
9/2/08,NA,bonbs,5d,1706,1707,m,a,1540,144,NA,110,2,population
9/2/08,NA,bonbs,6c,2409,2410,m,a,1610,141,NA,429,2,population
9/2/08,NA,bonbs,6e,1704,1705,f,j,870,119,NA,109,2,population
9/2/08,NA,bonbs,7b,1701,1703,f,j,1260,140,NA,977,2,population
9/2/08,NA,bonbs,7d,2415,2416,m,a,1500,137,NA,432,2,population
9/2/08,NA,bonbs,7e,2499,2500,f,j,860,115,NA,468,2,population
9/2/08,NA,bonbs,8a,2493,2494,f,a,1570,146,NA,465,2,population
9/2/08,NA,bonbs,8b,2495,2496,m,j,860,108,NA,466,2,population
9/2/08,NA,bonbs,8c,2455,2456,f,a,1640,142,NA,449,2,population
9/2/08,NA,bonbs,8e,2497,2498,f,a,1450,138,NA,467,2,population
9/2/08,NA,bonbs,9a,2491,2492,m,j,990,115,NA,464,2,population
9/2/08,NA,bonbs,9b,2443,2444,m,a,1780,144,NA,444,2,population
9/2/08,NA,bonbs,9c,2489,2490,f,j,1060,150,NA,463,2,population
9/3/08,NA,bonbs,1c,2487,2488,f,a,1350,141,NA,462,2,population
9/3/08,NA,bonbs,1e,2439,2440,f,a,1520,140,NA,442,2,population
9/3/08,NA,bonbs,2e,1741,1742,f,j,1190,140,NA,127,2,population
9/3/08,NA,bonbs,3b,1739,1740,f,j,1000,124,NA,126,2,population
9/3/08,NA,bonbs,3d,2461,2462,m,a,1650,140,NA,451,2,population
9/3/08,NA,bonbs,3e,2481,2482,f,a,1590,137,NA,459,2,population
9/3/08,NA,bonbs,4c,1735,1736,f,j,1170,139,NA,124,2,population
9/3/08,NA,bonbs,4d,1737,1738,f,a,1380,137,NA,125,2,population
9/3/08,NA,bonbs,5c,1708,1709,f,NA,1060,NA,NA,111,2,population
9/3/08,NA,bonbs,5d,1733,1734,m,a,1380,137,NA,123,2,population
9/3/08,NA,bonbs,5e,1731,1732,f,a,1760,151,NA,122,2,population
9/3/08,NA,bonbs,6c,2473,2474,f,j,1070,129,NA,456,2,population
9/3/08,NA,bonbs,7a,2415,2416,m,NA,1450,NA,NA,432,2,population
9/3/08,NA,bonbs,7b,1729,1730,f,j,840,106,NA,121,2,population
9/3/08,NA,bonbs,7c,2423,2424,m,a,1480,137,NA,436,2,population
9/3/08,NA,bonbs,7d,1704,1705,f,NA,880,NA,NA,109,2,population
9/3/08,NA,bonbs,8b,2449,2450,m,j,1340,134,NA,447,2,population
9/3/08,NA,bonbs,8c,2499,2500,f,NA,910,NA,NA,468,2,population
9/3/08,NA,bonbs,8d,1727,1728,f,j,1190,133,NA,120,2,population
9/3/08,NA,bonbs,8e,2405,2406,m,j,1080,134,NA,427,2,population
9/3/08,NA,bonbs,9a,2447,2448,m,a,1670,154,NA,446,2,population
9/3/08,NA,bonbs,9b,1725,1726,f,j,890,115,NA,119,2,population
9/3/08,NA,bonbs,9c,1723,1724,m,j,1150,142,NA,118,2,population
9/4/08,NA,bonbs,1a,2439,2440,f,NA,1580,NA,NA,442,2,population
9/4/08,NA,bonbs,1b,1753,1754,m,j,1220,135,NA,133,2,population
9/4/08,NA,bonbs,1c,2487,2488,f,NA,1430,NA,NA,462,2,population
9/4/08,NA,bonbs,2c,1716,1717,f,NA,1270,NA,NA,115,2,population
9/4/08,NA,bonbs,2e,1751,1752,f,j,1285,135,NA,132,2,population
9/4/08,NA,bonbs,3a,1749,1750,m,a,1350,138,NA,131,2,population
9/4/08,NA,bonbs,3b,1739,1740,f,NA,1070,NA,NA,126,2,population
9/4/08,NA,bonbs,3e,2429,2430,m,NA,1380,NA,NA,954,2,population
9/4/08,NA,bonbs,4c,1708,1709,f,NA,960,NA,NA,111,2,population
9/4/08,NA,bonbs,4d,1747,1748,m,a,1310,145,NA,130,2,population
9/4/08,NA,bonbs,4e,2407,2408,f,a,1560,NA,collar 149.373 fell off since last trapping,428,2,population
9/4/08,NA,bonbs,5d,2433,2434,m,a,1270,NA,NA,440,2,population
9/4/08,NA,bonbs,5e,1710,1711,m,NA,800,NA,NA,112,2,population
9/4/08,NA,bonbs,6c,2473,2474,f,NA,1060,NA,NA,456,2,population
9/4/08,NA,bonbs,6d,1704,1705,f,NA,905,NA,NA,109,2,population
9/4/08,NA,bonbs,7b,2447,2448,m,NA,1650,NA,NA,446,2,population
9/4/08,NA,bonbs,7c,1729,1730,f,NA,820,NA,NA,121,2,population
9/4/08,NA,bonbs,7d,1727,1728,f,NA,1160,NA,NA,120,2,population
9/4/08,NA,bonbs,7e,2405,2406,NA,NA,1250,NA,NA,427,2,population
9/4/08,NA,bonbs,8b,2495,2496,m,NA,880,NA,NA,466,2,population
9/4/08,NA,bonbs,8d,1745,1746,f,j,1060,139,NA,129,2,population
9/4/08,NA,bonbs,9a,2491,2492,m,NA,870,NA,NA,464,2,population
9/4/08,NA,bonbs,9b,2401,2402,f,a,NA,NA,NA,425,2,population
9/4/08,NA,bonbs,9c,2449,2450,m,NA,1220,NA,NA,447,2,population
9/4/08,NA,bonbs,9d,1743,1744,m,j,1220,135,NA,128,2,population
9/5/08,NA,bonbs,1c,1765,1766,f,j,1270,121,NA,948,2,population
9/5/08,NA,bonbs,1d,2487,2488,f,NA,1325,NA,NA,462,2,population
9/5/08,NA,bonbs,1e,1767,1768,f,j,1250,140,NA,138,2,population
9/5/08,NA,bonbs,2b,1716,1717,f,NA,1260,NA,NA,115,2,population
9/5/08,NA,bonbs,2c,1721,1722,m,NA,1625,NA,NA,117,2,population
9/5/08,NA,bonbs,2e,1763,1764,m,j,1190,135,NA,947,2,population
9/5/08,NA,bonbs,3c,1712,1713,m,a,1570,NA,NA,113,2,population
9/5/08,NA,bonbs,4b,2433,2434,m,NA,1340,NA,NA,440,2,population
9/5/08,NA,bonbs,5d,1708,1709,f,NA,960,NA,NA,111,2,population
9/5/08,NA,bonbs,5e,1759,1760,f,a,1410,142,NA,136,2,population
9/5/08,NA,bonbs,6c,2497,2498,f,NA,1410,NA,NA,467,2,population
9/5/08,NA,bonbs,7c,1727,1728,f,NA,1020,NA,NA,120,2,population
9/5/08,NA,bonbs,7e,1704,1705,f,NA,960,NA,NA,109,2,population
9/5/08,NA,bonbs,8a,1757,1758,f,j,780,116,NA,135,2,population
9/5/08,NA,bonbs,8b,2449,2450,m,NA,1160,NA,NA,447,2,population
9/5/08,NA,bonbs,8d,1729,1730,f,NA,800,NA,NA,121,2,population
9/5/08,NA,bonbs,9a,2491,2492,m,NA,910,NA,NA,464,2,population
9/5/08,NA,bonbs,9c,2489,2490,f,NA,1150,NA,NA,463,2,population
9/5/08,NA,bonbs,9d,2455,2456,f,NA,1670,NA,NA,449,2,population
9/5/08,NA,bonbs,9e,2473,2474,f,NA,1240,NA,NA,456,2,population
11/17/08,NA,bonbs,2e,1765,1766,f,j,1350,NA,NA,948,3,population
11/17/08,NA,bonbs,4c,1751,1752,f,j,1440,NA,NA,132,3,population
11/17/08,NA,bonbs,7a,b2409,NA,m,a,1720,150,NA,820,3,population
11/17/08,NA,bonbs,7b,2447,2448,m,a,1690,NA,NA,446,3,population
11/17/08,NA,bonbs,9b,2489,2490,f,j,1460,NA,NA,463,3,population
11/17/08,NA,bonbs,9c,1725,1726,f,j,1190,NA,NA,119,3,population
11/18/08,NA,bonbs,2e,2465,1720,m,a,1640,NA,NA,981,3,population
11/18/08,NA,bonbs,3d,1712,1713,m,a,1700,150,NA,113,3,population
11/18/08,NA,bonbs,3e,2407,2408,f,a,1720,NA,NA,428,3,population
11/18/08,NA,bonbs,5c,2429,2430,m,j,1270,139,collar fell off since last trapping,954,3,population
11/18/08,NA,bonbs,7a,2447,2448,m,NA,1660,148,NA,446,3,population
11/18/08,NA,bonbs,7d,2409,2410,m,a,1650,140,NA,429,3,population
11/18/08,NA,bonbs,8a,1757,1758,f,j,1350,135,NA,135,3,population
11/18/08,NA,bonbs,8d,2405,2406,f,j,1400,143,NA,427,3,population
11/18/08,NA,bonbs,9a,2491,2492,m,j,1220,138,NA,464,3,population
11/19/08,NA,bonbs,1a,1747,1748,f,a,NA,140,NA,130,3,population
11/19/08,NA,bonbs,1b,2487,2488,f,j,NA,142,NA,462,3,population
11/19/08,NA,bonbs,3d,2481,2482,f,a,NA,136,NA,459,3,population
11/19/08,NA,bonbs,4d,1737,1738,f,a,NA,148,NA,125,3,population
11/19/08,NA,bonbs,5e,1706,1707,m,a,NA,138,NA,110,3,population
11/19/08,NA,bonbs,6c,2415,2416,m,a,NA,140,NA,432,3,population
11/19/08,NA,bonbs,7b,1757,1758,f,NA,NA,NA,NA,135,3,population
11/19/08,NA,bonbs,8d,2447,2448,m,NA,NA,NA,NA,446,3,population
11/19/08,NA,bonbs,8e,2405,2406,NA,NA,NA,NA,NA,427,3,population
11/19/08,NA,bonbs,9a,2401,2402,f,a,NA,140,NA,425,3,population
11/19/08,NA,bonbs,9c,2443,2444,m,a,NA,149,NA,444,3,population
11/20/08,NA,bonbs,1a,2487,2488,f,NA,1570,NA,NA,462,3,population
11/20/08,NA,bonbs,4a,2429,2430,m,NA,1250,NA,NA,954,3,population
11/20/08,NA,bonbs,4c,1751,1752,f,NA,1420,146,NA,132,3,population
11/20/08,NA,bonbs,4d,1737,1738,f,NA,1670,NA,NA,125,3,population
11/20/08,NA,bonbs,7b,2447,2448,m,NA,1600,NA,NA,446,3,population
11/20/08,NA,bonbs,7d,2415,2416,m,NA,1590,NA,NA,432,3,population
11/20/08,NA,bonbs,7e,b2501,NA,m,NA,1160,NA,NA,822,3,population
11/20/08,NA,bonbs,8a,1757,1758,f,NA,1250,NA,NA,135,3,population
11/20/08,NA,bonbs,8d,b2411,NA,f,NA,1240,NA,removed collar in mouth,821,3,population
11/20/08,NA,bonbs,8e,2405,2406,NA,NA,1270,NA,NA,427,3,population
11/20/08,NA,bonbs,9a,2491,2492,m,NA,1190,NA,NA,464,3,population
11/20/08,NA,bonbs,9c,2489,2490,f,NA,1400,NA,NA,463,3,population
3/3/09,NA,bonbs,3a,2487,2488,f,NA,1400,NA,NA,462,4,population
3/4/09,NA,bonbs,1e,1721,1722,m,a,1540,NA,NA,117,4,population
3/4/09,NA,bonbs,3a,2487,2488,f,NA,1490,NA,NA,462,4,population
3/5/09,NA,bonbs,2b,2487,2488,f,NA,1410,NA,collar fell off sometime before next capture and was found at 3a,462,4,population
3/5/09,NA,bonbs,2c,1721,1722,m,a,1540,NA,NA,117,4,population
3/5/09,NA,bonbs,4d,1737,1738,f,NA,1490,NA,bunny escaped; has collar,125,4,population
4/14/09,NA,bonbs,1c,1780,1781,m,NA,1280,139,NA,144,5,population
4/14/09,NA,bonbs,4b,1782,1783,f,NA,1430,151,NA,145,5,population
4/14/09,NA,bonbs,4e,1784,1785,m,NA,1380,134,NA,961,5,population
4/14/09,NA,bonbs,5c,2429,2430,m,NA,1290,133,NA,954,5,population
4/14/09,NA,bonbs,5d,1786,1787,m,NA,1200,130,NA,146,5,population
4/15/09,NA,bonbs,1b,1788,1789,f,NA,1150,130,NA,147,5,population
4/15/09,NA,bonbs,1c,2487,2488,f,NA,1430,NA,NA,462,5,population
4/15/09,NA,bonbs,1d,1780,1781,m,NA,1260,NA,NA,144,5,population
4/15/09,NA,bonbs,1e,2465,1720,m,NA,1330,NA,NA,981,5,population
4/15/09,NA,bonbs,2b,b2501,NA,m,NA,1140,NA,NA,822,5,population
4/15/09,NA,bonbs,2c,1790,1791,f,NA,1190,130,NA,148,5,population
4/15/09,NA,bonbs,2d,1721,1722,m,a,1510,NA,NA,117,5,population
4/15/09,NA,bonbs,3a,2435,2436,m,NA,1440,NA,NA,983,5,population
4/15/09,NA,bonbs,4c,1792,1793,f,NA,1420,140,NA,149,5,population
4/15/09,NA,bonbs,5e,2429,2430,m,NA,1280,NA,NA,954,5,population
4/15/09,NA,bonbs,6b,1784,1785,m,NA,1360,NA,NA,961,5,population
4/15/09,NA,bonbs,7c,1794,2226,m,NA,1310,135,NA,150,5,population
4/15/09,NA,bonbs,7d,1796,1797,f,NA,1550,145,NA,151,5,population
4/15/09,NA,bonbs,7e,2409,2410,m,NA,1430,NA,NA,429,5,population
4/15/09,NA,bonbs,8e,2423,2424,m,NA,1290,NA,NA,436,5,population
4/15/09,NA,bonbs,9a,a3099,NA,m,NA,1230,141,NA,730,5,population
4/15/09,NA,bonbs,9c,2449,2450,m,NA,1240,138,NA,447,5,population
4/15/09,NA,bonbs,9d,1723,1724,m,NA,1320,147,NA,118,5,population
4/16/09,NA,bonbs,1b,b2501,NA,m,NA,1110,132,NA,822,5,population
4/16/09,NA,bonbs,1c,1780,1781,m,NA,1260,NA,NA,144,5,population
4/16/09,NA,bonbs,1d,2487,2488,f,NA,1450,NA,NA,462,5,population
4/16/09,NA,bonbs,1e,2465,1720,m,NA,1250,NA,NA,981,5,population
4/16/09,NA,bonbs,2b,1788,1789,NA,NA,1050,NA,NA,147,5,population
4/16/09,NA,bonbs,2e,1721,1722,m,a,1390,NA,NA,117,5,population
4/16/09,NA,bonbs,3c,1716,1717,f,NA,1160,NA,NA,115,5,population
4/16/09,NA,bonbs,4c,1798,1799,f,NA,1400,132,NA,152,5,population
4/16/09,NA,bonbs,4d,1784,1785,m,NA,1340,NA,NA,961,5,population
4/16/09,NA,bonbs,5a,1782,1783,f,NA,1390,NA,NA,145,5,population
4/16/09,NA,bonbs,5c,2283,2284,m,NA,1380,144,NA,374,5,population
4/16/09,NA,bonbs,5d,1796,1797,f,NA,1450,NA,NA,151,5,population
4/16/09,NA,bonbs,6d,2429,2430,m,NA,1230,NA,NA,954,5,population
4/16/09,NA,bonbs,6e,2409,2410,m,NA,1360,NA,NA,429,5,population
4/16/09,NA,bonbs,7c,1751,1752,f,NA,1320,NA,NA,132,5,population
4/16/09,NA,bonbs,8a,2286,2287,m,NA,1290,136,NA,375,5,population
4/16/09,NA,bonbs,8d,2423,2424,m,NA,1300,NA,NA,436,5,population
4/16/09,NA,bonbs,9a,2288,2289,m,NA,1200,138,NA,376,5,population
4/16/09,NA,bonbs,9b,2449,2450,m,NA,1130,NA,NA,447,5,population
4/16/09,NA,bonbs,9c,2455,2456,f,NA,1380,NA,NA,449,5,population
4/16/09,NA,bonbs,9d,1725,1726,f,NA,1230,NA,NA,119,5,population
4/16/09,NA,bonbs,9e,1723,1724,m,NA,1210,NA,NA,118,5,population
4/17/09,NA,bonbs,1b,1788,1789,m,NA,1080,127,NA,147,5,population
4/17/09,NA,bonbs,1d,1796,1797,f,NA,1470,NA,NA,151,5,population
4/17/09,NA,bonbs,1e,2465,1720,m,NA,1140,NA,dead in trap,981,5,population
4/17/09,NA,bonbs,2a,b2501,NA,m,NA,1550,132,NA,822,5,population
4/17/09,NA,bonbs,2b,2298,2299,m,NA,1300,137,NA,314,5,population
4/17/09,NA,bonbs,2c,1721,1722,m,a,1330,NA,dead in trap,117,5,population
4/17/09,NA,bonbs,3a,2435,2436,m,NA,1280,NA,dead in trap,983,5,population
4/17/09,NA,bonbs,3c,1784,1785,m,NA,1300,NA,NA,961,5,population
4/17/09,NA,bonbs,3d,1716,1717,f,NA,1040,NA,dead in trap,115,5,population
4/17/09,NA,bonbs,4a,1749,1750,m,NA,1270,130,NA,131,5,population
4/17/09,NA,bonbs,4b,2296,2297,m,NA,1400,143,NA,380,5,population
